word, core, background
gerugambakkam       , 0.00010377, 6.0804e-30
rakiyappa           , 0.00010377, 6.0804e-30
143                 , 0.00010377, 6.0804e-30
govindan            , 0.00031131, 6.0804e-30
divya               , 0.00010377, 6.0804e-30
lal                 , 0.00010377, 6.0804e-30
indian              , 0.00034119, 0.00065134
jonehan             , 0.00010377, 6.0804e-30
cathedral           , 0.00026737, 8.6548e-05
manson              , 5.1885e-05, 3.0402e-05
cappucino           , 0.00010377, 6.0804e-30
xxiv24              , 0.00010377, 6.0804e-30
kulothugan          , 0.00010377, 6.0804e-30
dpi                 , 0.00020754, 6.0804e-30
mettupalayam        , 0.00010377, 6.0804e-30
seven               , 0.00041319, 6.1912e-05
90                  , 0.00010377, 6.0804e-30
tag                 , 1.0377e-29, 6.0804e-05
pattinambakkam      , 0.00010377, 6.0804e-30
port                , 2.2873e-10, 0.00036482
rentakattalai       , 0.00010377, 6.0804e-30
qwikys              , 0.00010377, 6.0804e-30
furlong             , 5.1885e-05, 3.0402e-05
baskinrobbins       , 0.00010377, 6.0804e-30
kutty               , 0.00031131, 6.0804e-30
regency             , 1.0377e-29, 6.0804e-05
alagini             , 4.3224e-14, 6.0804e-05
meena               , 7.1216e-14, 0.00012161
samajam             , 5.1885e-05, 3.0402e-05
temple              , 0.00051653, 0.0088787
mulk                , 1.0356e-12, 0.00012161
computers           , 1.0377e-29, 0.00012161
kanniah             , 0.00010377, 6.0804e-30
bustop              , 3.1354e-12, 6.0804e-05
tulsi               , 0.00010377, 6.0804e-30
barath              , 3.459e-05, 4.0536e-05
neduchezhian        , 0.00010377, 6.0804e-30
pearls              , 0.00010377, 6.0804e-30
ashram              , 0.00010378, 6.0801e-05
flame               , 0.00010377, 6.0804e-30
bramhaputra         , 0.00010377, 6.0804e-30
vijayaraghava       , 0.00020754, 6.0804e-30
cane                , 0.00010377, 6.0804e-30
hercules            , 3.459e-05, 4.0536e-05
kallarai            , 0.00010377, 6.0804e-30
muniswamy           , 5.1885e-05, 3.0402e-05
jeevarathinam       , 0.00051885, 6.0804e-30
diversion           , 0.00010377, 2.2734e-11
mughal              , 0.00010377, 6.0804e-30
thayar              , 0.00010378, 6.0797e-05
arangappan          , 0.00010377, 6.0804e-30
varalakshmi         , 0.00020754, 6.0804e-30
row                 , 1.0377e-29, 6.0804e-05
shanmuganar         , 0.00010377, 6.0804e-30
ups                 , 5.1033e-05, 3.0901e-05
b13                 , 0.00010377, 6.0804e-30
annadarama          , 1.8796e-21, 6.0804e-05
aadhi               , 5.0985e-05, 3.0929e-05
paypal              , 0.00010377, 6.0804e-30
pilkington          , 0.00010377, 6.0804e-30
shivalli            , 0.00010377, 6.0804e-30
salib               , 0.00010376, 7.5582e-09
some                , 0.00010377, 6.0804e-30
sarthy              , 0.00010377, 6.0804e-30
poorvika            , 1.5506e-16, 0.00012161
carshed             , 2.274e-20, 0.00018241
malligai            , 0.00020754, 6.0804e-30
left                , 5.1885e-05, 3.0402e-05
scientific          , 1.0377e-29, 6.0804e-05
moffussil           , 5.1559e-05, 3.0593e-05
hertiage            , 0.00010377, 6.0804e-30
aishwarayam         , 0.00010377, 6.0804e-30
mekala              , 0.00020754, 6.0804e-30
chandran            , 0.00010048, 1.9252e-06
irt                 , 1.0377e-29, 6.0804e-05
grow                , 0.00010377, 6.0804e-30
driving             , 8.6517e-10, 0.00012161
savari              , 0.00020754, 6.0804e-30
cheety              , 0.00010377, 6.0804e-30
simpsons            , 0.00010377, 6.0804e-30
meteorological      , 4.5457e-05, 3.4169e-05
shivago             , 0.00010377, 6.0804e-30
ayyasami            , 0.00020754, 6.0804e-30
padmanabha          , 0.00041508, 9.1241e-17
trustpuram          , 0.00041508, 6.0804e-30
81                  , 0.00010377, 6.0804e-30
sushil              , 0.00010377, 6.0804e-30
sidddhalu           , 0.00010377, 6.0804e-30
sampath             , 0.00010342, 6.1011e-05
nancy               , 0.00010377, 6.0804e-30
vandalurwalajabad   , 0.00010377, 6.0804e-30
lingam              , 0.00010377, 6.0804e-30
gt                  , 2.8368e-06, 5.9142e-05
vetri               , 0.00010377, 6.0804e-30
veg                 , 5.0391e-12, 0.00018241
rajaji              , 0.0014528, 6.0804e-30
muthiappan          , 0.00010377, 0.00012161
maariamman          , 5.0985e-05, 3.0929e-05
fitness             , 5.1885e-05, 3.0402e-05
kortallaiyar        , 0.00010377, 6.0804e-30
garodia             , 1.0377e-29, 0.00024322
narayanasamy        , 0.00010377, 1.6162e-11
eco                 , 9.9646e-05, 6.322e-05
show                , 5.1885e-05, 3.0402e-05
samco               , 0.00010377, 6.0804e-30
krishnamma          , 0.00010377, 6.0804e-30
nagaligam           , 0.00010377, 6.0804e-30
kaiveli             , 0.00010377, 6.0804e-30
kanigarayamalai     , 5.1885e-05, 3.0402e-05
kamrajar            , 0.00010377, 6.0804e-30
baskar              , 0.00010377, 6.0804e-30
tulip               , 0.00020754, 1.0998e-09
emporium            , 5.1885e-05, 9.1206e-05
abhisek             , 0.00010377, 6.0804e-30
chennaicommercials  , 0.00010377, 6.0804e-30
nanjundra           , 0.00010377, 6.0804e-30
kellys              , 0.00010377, 6.0804e-30
president           , 0.00010377, 6.0804e-30
ramarathna          , 0.00020754, 6.0804e-30
b1                  , 0.00015833, 2.8835e-05
sathyamoorthy       , 0.00010377, 6.0804e-30
dindigul            , 1.0377e-29, 6.0804e-05
promenade           , 1.0377e-29, 6.0804e-05
seller              , 0.00010377, 6.0804e-30
shopping            , 0.00010377, 0.00012161
kalvivaru           , 0.00010377, 6.0804e-30
f4                  , 1.3758e-14, 6.0804e-05
sanjeevi            , 0.00020754, 6.0804e-30
c8                  , 0.00010377, 6.0804e-30
works               , 1.4822e-07, 0.00072956
varna               , 0.00010377, 6.0804e-30
corporate           , 0.00010377, 6.0804e-30
kalaingasam         , 0.00010377, 6.0804e-30
thirunagar          , 0.00010377, 6.0804e-30
shankari            , 0.00010377, 6.0804e-30
ninappan            , 1.0377e-29, 6.0804e-05
memorial            , 1.2859e-08, 0.0012769
mit                 , 0.00062256, 3.5876e-08
j                   , 0.00020754, 1.5586e-11
pathi               , 0.00010377, 6.0804e-30
gardens             , 2.5862e-11, 0.00072965
asthika             , 5.1885e-05, 3.0402e-05
business            , 6.1779e-17, 0.00024322
pozhichalur         , 0.00020754, 6.0804e-30
jagjivanram         , 0.00010377, 2.7639e-10
platinum            , 1.0377e-29, 6.0804e-05
phase               , 9.8398e-16, 0.00054724
horizon             , 0.00010377, 6.0804e-30
kandakarai          , 0.00010377, 6.0804e-30
bazzar              , 0.00020754, 6.0804e-30
vivekanandar        , 0.00031131, 6.0804e-30
kalayana            , 5.1885e-05, 3.0402e-05
watching            , 9.1434e-05, 7.2282e-06
bon                 , 5.1885e-05, 3.0402e-05
oversees            , 0.00010377, 6.0804e-30
arisikara           , 0.00010377, 6.0804e-30
burma               , 0.00020754, 6.0804e-30
chaat               , 5.167e-05, 3.0528e-05
subbramani          , 0.00010377, 6.0804e-30
anjeppar            , 0.00010377, 6.0804e-30
ias                 , 0.00014307, 0.00015938
niit                , 0.00020754, 6.0804e-30
indane              , 0.00010377, 6.0804e-30
conference          , 6.5105e-05, 2.2656e-05
bsmootha            , 0.00010377, 6.0804e-30
ranganatha          , 0.00020754, 6.0804e-30
coastal             , 0.00020754, 6.0804e-30
thirumayliai        , 0.00010377, 6.0804e-30
kalli               , 4.8931e-05, 3.2133e-05
palli               , 0.00010377, 0.00012161
fazeelathunnisa     , 3.8123e-08, 6.0782e-05
waterina            , 0.00010377, 6.0804e-30
muthiyal            , 0.00010377, 6.0804e-30
goverment           , 0.00010377, 6.0804e-30
santhu              , 0.00010377, 6.0804e-30
westcott            , 0.00010377, 6.0804e-30
kanchi              , 5.8427e-20, 0.00012161
mat                 , 0.00010377, 6.0804e-30
gopala              , 5.1885e-05, 3.0402e-05
narasimhan          , 0.00010377, 6.0804e-30
gangpathy           , 0.00010377, 6.0804e-30
tiru                , 0.00010377, 6.0804e-30
thottam             , 0.00030478, 0.00024704
padma               , 2.3517e-17, 0.00036482
hut                 , 0.00020754, 6.0804e-30
karuppiah           , 1.0377e-29, 6.0804e-05
58th                , 0.00020754, 6.0804e-30
mahaveer            , 0.00010377, 6.0804e-30
mechanical          , 0.00010377, 6.0804e-30
hensman             , 0.00010377, 6.0804e-30
peramballu          , 0.00010377, 6.0804e-30
municipal           , 0.00017373, 8.0616e-05
thai                , 0.00010377, 0.00012161
sangam              , 0.00041508, 6.0804e-30
santhosh            , 0.00010377, 6.0804e-30
free                , 1.0377e-29, 0.00012161
ponni               , 0.00051885, 6.0804e-30
client              , 0.00010377, 6.0804e-30
municipality        , 1.0377e-29, 6.0804e-05
tholkapplar         , 0.00010377, 6.0804e-30
bread               , 0.00010377, 6.0804e-30
pathway             , 0.00010377, 6.0804e-30
diana               , 0.00010377, 6.0804e-30
dharmaraja          , 0.00031131, 6.0804e-30
ambattur            , 0.0012987, 0.00027269
ayodhya             , 0.00020754, 6.0804e-30
crafts              , 0.00010377, 6.0804e-30
uturn               , 0.00010377, 6.0804e-30
image               , 0.00010378, 6.08e-05
esplanade           , 0.00020754, 6.0804e-30
nerkundrampadai     , 0.00020754, 6.0804e-30
three               , 5.1885e-05, 3.0402e-05
army                , 0.00031131, 6.0804e-30
subway              , 0.00015221, 0.0010053
officer             , 0.00041508, 6.0804e-30
gowda               , 5.1885e-05, 3.0402e-05
munch               , 0.00010377, 6.0804e-30
rajamangalam        , 0.00010377, 6.0804e-30
venkatraman         , 0.00041508, 6.0804e-30
sandys              , 0.00010377, 6.0804e-30
ernavur             , 0.00041508, 6.0804e-30
sannathi            , 0.00041508, 6.0804e-30
ellai               , 0.00010377, 6.0804e-30
tank                , 0.00078926, 0.0019089
bismi               , 0.00010377, 6.0804e-30
samadhi             , 1.0377e-29, 0.00018241
web                 , 2.5782e-05, 4.5697e-05
vanna               , 0.00020754, 7.0939e-12
grill               , 1.0377e-29, 0.00012161
peters              , 0.00083016, 6.0804e-30
zhian               , 5.1885e-05, 3.0402e-05
netaji              , 0.0005223, 0.00011959
sowbhagya           , 0.00010377, 6.0804e-30
koyumbedu           , 1.0377e-29, 6.0804e-05
louis               , 0.00010377, 1.2337e-14
mens                , 4.5325e-07, 0.00030375
supplies            , 0.00020753, 4.4537e-09
chari               , 0.00020754, 6.0804e-30
dv                  , 0.00010377, 6.0804e-30
nazarpet            , 0.00010377, 6.0804e-30
drrajendra          , 0.00010377, 6.0804e-30
mohan               , 0.00010377, 6.0804e-30
karappa             , 0.00010377, 6.0804e-30
kalameham           , 0.00010377, 6.0804e-30
nalli               , 0.00010377, 6.0804e-30
anchorage           , 1.0377e-29, 6.0804e-05
thanappa            , 0.00010377, 6.0804e-30
sithalapakkam       , 0.00031131, 6.0804e-30
arsasi              , 0.00010377, 6.0804e-30
block1              , 0.00010377, 6.0804e-30
vidhyalaya          , 2.1735e-29, 0.00024322
dhanapalan          , 5.0634e-05, 3.1135e-05
maintanence         , 0.00010377, 6.0804e-30
karayan             , 0.00010377, 6.0804e-30
gn                  , 2.7226e-06, 5.9209e-05
aalayam             , 1.0377e-29, 6.0804e-05
seshachala          , 0.00010377, 6.0804e-30
maharajapuram       , 3.4274e-05, 4.0721e-05
nuthianpuram        , 0.00010377, 6.0804e-30
depo                , 5.1885e-05, 3.0402e-05
ayyalu              , 0.00010377, 6.0804e-30
hospital            , 0.00029821, 0.0072433
subhash             , 0.00010377, 6.0804e-30
singari             , 0.00010377, 6.0804e-30
devi                , 0.00080537, 0.00025774
stjosephs           , 5.1885e-05, 3.0402e-05
alpha               , 0.00010377, 1.3501e-20
graph               , 0.00010377, 6.0804e-30
pensioners          , 0.00010377, 6.0804e-30
soodiammanpet       , 0.00010377, 6.0804e-30
siri                , 0.00010377, 6.0804e-30
womens              , 2.7493e-06, 0.00030241
nannaiah            , 0.00010377, 6.0804e-30
murugambedu         , 0.00010377, 6.0804e-30
sivarao             , 0.00010377, 6.0804e-30
infosys             , 0.00010377, 6.0804e-30
valan               , 0.00010377, 6.0804e-30
vsi                 , 0.00010377, 6.0804e-30
vidyodaya           , 0.00072639, 6.0804e-30
suryakanthi         , 0.00010377, 6.0804e-30
karthikeyapuran     , 0.00010377, 6.0804e-30
praveens            , 5.1885e-05, 3.0402e-05
hayagriva           , 0.00031131, 6.0804e-30
periyapanicheri     , 0.00010377, 6.0804e-30
gadget              , 4.0004e-05, 3.7364e-05
toll                , 0.00020754, 6.0804e-30
esi                 , 0.00020754, 6.0804e-30
with                , 7.0871e-16, 0.00012161
chiina              , 5.1885e-05, 3.0402e-05
jaya                , 0.00020754, 2.0252e-20
sangha              , 1.0377e-29, 6.0804e-05
veeraperumal        , 0.00010377, 6.0804e-30
geofiny             , 0.00010377, 6.0804e-30
canal               , 0.0012286, 0.0011042
sewing              , 5.1885e-05, 3.0402e-05
1230                , 0.00010376, 4.6756e-09
wanton              , 0.00010377, 6.0804e-30
magazine            , 0.00010377, 6.0804e-30
ceramic             , 1.0377e-29, 6.0804e-05
ravi                , 0.00020754, 6.0806e-05
ayyapan             , 0.00020754, 6.0804e-30
anal                , 5.0407e-05, 3.1268e-05
rengabashyam        , 0.00010377, 6.0804e-30
krmm                , 3.2815e-05, 4.1576e-05
picnic              , 0.00020754, 6.0804e-30
indoor              , 2.4158e-22, 0.00012161
poonuswamy          , 0.00010377, 6.0804e-30
colony              , 2.3896e-24, 0.013255
sadatullah          , 1.0377e-29, 6.0804e-05
smartcafe           , 0.00010376, 4.6756e-09
mel                 , 0.00010377, 8.0265e-18
37th                , 0.00010377, 6.0804e-30
manor               , 1.0377e-29, 0.00024322
kalathi             , 5.1885e-05, 3.0402e-05
amma                , 0.00029413, 0.00019248
nemilichery         , 0.00010377, 6.0804e-30
maria               , 0.00010377, 6.0804e-30
venkatesapuram      , 0.00010377, 6.0804e-30
shankeshwara        , 0.00010377, 6.0804e-30
bagavathy           , 0.00010377, 6.0804e-30
bangaru             , 0.00010378, 6.0796e-05
kathivakkam         , 0.00051885, 6.0804e-30
furnishing          , 1.0377e-29, 6.0804e-05
thiulukkamam        , 0.00010377, 6.0804e-30
shobana             , 0.00010377, 6.0804e-30
appier              , 0.00010377, 6.0804e-30
85                  , 1.0377e-29, 6.0804e-05
baker               , 0.00010377, 6.0804e-30
thayarammal         , 5.1151e-05, 3.0832e-05
maduravoyal         , 0.00020754, 6.0804e-30
avaiyar             , 0.00010377, 6.0804e-30
journalist          , 0.00010377, 6.0804e-30
rasika              , 5.1885e-05, 3.0402e-05
bhadra              , 0.00020754, 6.0804e-30
sundra              , 0.00010377, 6.0804e-30
vasan               , 0.00062262, 6.0804e-30
veerapan            , 0.00010377, 6.0804e-30
kadai               , 0.00010245, 6.1578e-05
irumbuliyur         , 0.00031131, 6.0804e-30
kamarajapuram       , 0.00010377, 6.0804e-30
shoppers            , 0.00020754, 6.0804e-30
veeran              , 0.00010377, 6.0804e-30
neelankarai         , 0.00020754, 6.0804e-30
trishul             , 0.00010377, 6.0804e-30
mylapore            , 0.00052296, 0.00036242
mannan              , 1.0377e-29, 0.00012161
sivananda           , 0.00010377, 6.0804e-30
tsv                 , 0.00010377, 6.0804e-30
koil                , 6.1215e-22, 0.016843
stadium             , 1.3502e-18, 0.00060804
grace               , 0.00020754, 6.0804e-30
ascendas            , 0.00010377, 6.0804e-30
citi                , 0.00020754, 6.0804e-30
chitra              , 7.5456e-05, 0.000199
outdoor             , 0.00010377, 6.0804e-30
namasivayam         , 0.00010377, 6.0804e-30
ui                  , 0.00041508, 6.0804e-30
dandeeswaram        , 0.00010377, 6.0804e-30
valluvar            , 0.00093393, 6.0804e-30
pillayarkovil       , 0.00010377, 6.0804e-30
moopanar            , 1.0377e-29, 0.00012161
ranganathan         , 0.00051885, 6.0804e-30
palamuthirnilayam   , 5.1885e-05, 3.0402e-05
jaipur              , 0.00010377, 6.0804e-30
periyapalayathamman , 0.00020754, 6.0804e-30
